1.704 1.142 0.181 1.637 1.218 0.167 0
1.460 2.494 0.776 1.416 2.450 0.722 0
2.098 1.129 1.500 2.301 1.219 1.440 0
2.092 1.115 0.509 2.164 1.152 0.546 0
1.135 2.690 0.247 1.168 2.649 0.255 0
1.834 2.724 1.499 2.013 2.941 1.366 0
1.792 1.558 0.637 1.859 1.559 0.621 0
1.611 2.457 0.282 1.569 2.410 0.293 0
1.141 2.678 0.979 1.097 2.587 0.907 0
1.748 1.796 0.991 1.603 1.877 0.938 0
2.278 2.904 0.867 2.323 3.135 0.830 0
1.358 2.549 0.088 1.294 2.459 0.082 0
1.657 2.419 1.392 1.779 2.487 1.468 0
2.280 2.610 0.377 2.227 2.728 0.347 0
2.022 1.611 0.497 1.827 1.751 0.510 0
1.273 2.360 0.117 1.359 2.477 0.118 0
1.564 2.875 0.727 1.511 2.753 0.780 0
1.199 2.458 0.015 1.116 2.437 0.014 0
1.298 2.492 1.071 1.203 2.247 1.139 0
1.572 2.350 1.509 1.670 2.333 1.419 0
1.647 1.855 1.103 1.632 1.797 1.148 0
2.466 2.856 1.366 2.295 2.909 1.343 0
1.965 1.549 1.297 2.117 1.575 1.317 0
1.773 2.915 0.297 1.725 2.789 0.274 0
2.013 2.016 1.172 2.202 2.132 1.245 0
1.131 2.355 0.834 1.131 2.463 0.767 0
1.675 1.533 1.299 1.518 1.508 1.394 0
1.938 1.562 0.250 2.089 1.697 0.229 0
1.707 1.486 1.073 1.776 1.524 1.029 0
1.972 2.693 1.090 2.073 2.928 1.148 0
1.326 1.393 0.543 1.369 1.489 0.558 0
1.221 2.813 0.077 1.151 2.700 0.079 0
2.199 2.023 1.078 2.164 1.887 1.031 0
1.996 1.488 0.985 2.152 1.513 1.044 0
2.150 2.563 1.115 2.332 2.436 1.085 0
2.152 1.499 1.009 2.072 1.496 1.031 0
2.119 1.601 0.642 1.969 1.618 0.594 0
2.306 1.122 0.252 2.330 1.187 0.254 0
1.891 1.976 1.332 1.721 1.785 1.305 0
1.747 2.909 0.887 1.602 2.827 0.819 0
1.354 2.600 0.556 1.246 2.422 0.579 0
2.139 1.696 0.224 2.301 1.694 0.235 0
2.195 1.835 0.068 2.167 1.839 0.067 0
1.442 2.732 0.185 1.529 2.892 0.175 0
2.248 2.689 0.972 2.310 2.630 0.880 0
1.225 2.147 0.994 1.289 2.252 1.056 0
1.112 2.585 1.445 1.219 2.730 1.564 0
2.053 2.283 1.348 2.018 2.238 1.247 0
1.202 1.145 0.218 1.273 1.149 0.210 0
1.742 2.169 0.363 1.873 2.113 0.373 0
1.833 2.807 1.001 1.849 2.718 1.014 0
1.551 2.020 1.385 1.601 2.177 1.406 0
1.107 2.798 1.239 1.154 2.562 1.185 0
1.179 1.701 0.790 1.296 1.837 0.799 0
1.804 2.646 0.475 1.724 2.859 0.514 0
2.154 1.450 0.916 2.188 1.430 0.846 0
2.069 1.217 1.457 2.179 1.226 1.524 0
2.319 1.776 0.250 2.220 1.832 0.257 0
1.104 2.636 0.843 1.075 2.631 0.853 0
1.667 2.444 1.426 1.547 2.588 1.372 0
1.678 1.838 0.425 1.555 1.780 0.446 0
2.263 1.385 0.767 2.248 1.305 0.775 0
1.376 1.117 0.350 1.286 1.052 0.321 0
1.744 1.818 1.568 1.838 1.878 1.674 0
2.204 1.573 1.495 2.039 1.709 1.459 0
2.048 1.609 0.133 2.021 1.522 0.146 0
2.213 1.102 0.586 2.383 1.060 0.537 0
1.419 1.499 0.523 1.526 1.557 0.507 0
2.118 2.312 0.138 1.973 2.539 0.140 0
2.158 1.201 0.834 2.367 1.299 0.847 0
1.395 2.159 0.711 1.450 2.193 0.773 0
1.443 2.357 0.668 1.354 2.140 0.720 0
2.022 2.499 1.300 1.836 2.666 1.211 0
2.209 1.618 0.115 2.034 1.534 0.111 0
2.194 1.152 0.197 2.156 1.105 0.211 0
2.325 1.802 1.354 2.157 1.935 1.389 0
1.809 1.572 1.078 1.941 1.702 0.994 0
1.605 2.077 1.294 1.657 1.941 1.200 0
1.467 2.798 0.615 1.470 3.002 0.630 0
1.416 1.006 1.254 1.370 1.011 1.340 0
1.994 2.947 1.545 2.144 2.773 1.680 0
2.235 1.434 1.338 2.274 1.441 1.319 0
1.251 1.883 0.950 1.145 1.961 0.910 0
2.202 1.346 0.517 2.331 1.370 0.478 0
1.438 2.723 0.003 1.397 2.671 0.003 0
2.310 1.746 0.508 2.432 1.650 0.530 0
1.936 1.710 1.021 1.744 1.768 0.941 0
1.448 2.473 1.039 1.320 2.478 1.106 0
1.311 1.222 1.214 1.385 1.282 1.135 0
1.797 2.038 0.791 1.708 1.893 0.766 0
1.240 2.329 0.967 1.310 2.420 0.929 0
1.800 2.146 0.658 1.871 2.246 0.595 0
2.068 2.523 1.524 2.023 2.513 1.518 0
1.609 1.006 0.215 1.458 1.000 0.223 0
2.117 2.011 1.337 2.178 2.055 1.422 0
1.837 2.177 0.506 1.902 2.276 0.493 0
1.139 1.971 0.547 1.054 2.133 0.515 0
1.638 1.705 0.946 1.733 1.853 0.942 0
1.342 2.616 1.045 1.376 2.392 1.022 0
2.117 2.128 0.196 2.109 2.223 0.200 0
1.573 2.592 0.269 1.698 2.800 0.290 0
1.384 2.047 1.535 1.450 1.973 1.438 0
1.842 2.806 0.202 1.688 3.059 0.199 0
1.232 1.905 0.469 1.326 2.004 0.436 0
1.114 1.321 0.040 1.224 1.410 0.039 0
1.107 2.799 0.350 1.191 2.651 0.353 0
1.980 1.739 1.466 1.801 1.705 1.342 0
1.151 2.703 1.554 1.242 2.514 1.548 0
1.652 1.657 1.297 1.658 1.662 1.372 0
1.564 2.845 1.105 1.711 2.581 1.192 0
1.743 2.324 1.230 1.656 2.179 1.341 0
1.436 2.891 0.201 1.452 2.701 0.196 0
2.359 1.564 0.930 2.144 1.569 0.943 0
1.195 2.565 1.275 1.294 2.708 1.174 0
1.432 2.260 0.500 1.477 2.069 0.533 0
1.252 1.342 0.942 1.321 1.388 0.919 0
2.335 1.753 0.816 2.302 1.781 0.883 0
1.919 2.350 0.471 1.970 2.416 0.456 0
1.836 1.645 0.671 1.781 1.742 0.660 0
1.361 1.413 0.652 1.370 1.450 0.619 0
1.740 2.937 1.155 1.909 2.898 1.144 0
1.882 2.548 0.591 1.755 2.540 0.574 0
1.721 1.604 0.028 1.889 1.528 0.030 0
1.748 1.732 0.734 1.685 1.689 0.670 0
1.700 2.352 0.797 1.816 2.334 0.848 0
1.918 2.734 1.167 1.927 2.467 1.184 0
1.899 1.151 0.286 1.997 1.172 0.299 0
2.122 2.830 1.429 2.167 2.874 1.442 0
2.138 2.844 0.858 2.143 2.692 0.805 0
1.441 1.588 0.328 1.478 1.503 0.307 0
2.218 2.410 1.479 2.174 2.390 1.616 0
1.238 1.173 0.654 1.138 1.109 0.619 0
2.062 1.432 1.211 2.088 1.370 1.255 0
1.159 2.220 0.285 1.198 2.016 0.300 0
1.611 2.762 0.675 1.656 2.639 0.741 0
2.161 2.087 0.304 2.030 2.003 0.322 0
1.266 1.043 1.276 1.172 1.000 1.195 0
1.725 2.142 0.747 1.736 2.157 0.762 0
2.322 1.564 0.085 2.407 1.470 0.085 0
2.276 1.258 0.304 2.176 1.271 0.279 0
1.261 1.963 0.185 1.382 1.952 0.198 0
1.254 2.179 1.189 1.277 2.246 1.148 0
1.794 2.895 0.439 1.834 2.974 0.427 0
1.527 2.416 0.549 1.422 2.289 0.582 0
1.149 1.041 0.682 1.080 0.953 0.673 0
1.885 2.716 1.046 2.039 2.852 1.117 0
1.208 1.402 0.797 1.158 1.270 0.867 0
2.123 1.312 0.884 2.261 1.391 0.972 0
1.646 1.570 0.818 1.500 1.517 0.786 0
2.396 1.295 0.523 2.382 1.341 0.562 0
2.012 2.959 0.790 2.129 2.851 0.867 0
1.310 1.312 0.387 1.358 1.324 0.390 0
2.393 2.324 0.407 2.374 2.258 0.437 0
1.146 2.781 0.060 1.108 3.019 0.059 0
1.642 1.034 0.875 1.522 1.137 0.791 0
1.800 1.532 0.825 1.724 1.401 0.841 0
1.381 2.551 0.020 1.248 2.664 0.019 0
1.589 2.426 1.527 1.566 2.498 1.420 0
2.191 1.881 0.323 2.371 1.997 0.305 0
2.402 2.982 1.059 2.212 3.253 1.090 0
1.229 2.168 1.309 1.178 1.956 1.431 0
1.580 2.298 1.285 1.666 2.490 1.166 0
1.199 1.022 0.650 1.192 1.064 0.608 0
1.441 2.397 0.789 1.513 2.341 0.733 0
1.129 2.933 1.229 1.147 2.812 1.109 0
1.424 2.758 0.065 1.441 2.996 0.060 0
1.559 1.522 0.919 1.481 1.393 1.007 0
1.222 2.043 1.199 1.212 2.134 1.104 0
2.295 1.975 0.130 2.346 1.907 0.118 0
1.138 1.210 0.932 1.206 1.146 1.016 0
1.899 2.939 1.383 2.051 2.960 1.460 0
2.271 2.279 1.097 2.310 2.498 1.026 0
1.990 1.785 0.128 2.134 1.842 0.133 0
1.453 2.602 1.041 1.318 2.353 1.040 0
2.302 1.964 0.757 2.299 1.976 0.776 0
1.294 1.884 0.771 1.249 1.974 0.779 0
1.195 2.029 0.358 1.178 1.998 0.384 0
1.616 2.808 1.537 1.722 3.002 1.595 0
1.500 1.108 0.338 1.587 1.149 0.340 0
2.092 2.148 0.251 2.109 1.984 0.230 0
2.401 1.852 1.336 2.267 1.749 1.245 0
2.218 1.309 0.364 2.240 1.272 0.380 0
1.519 2.721 0.310 1.465 2.541 0.284 0
2.464 2.808 0.584 2.248 2.609 0.556 0
1.301 2.589 1.532 1.413 2.420 1.412 0
2.030 1.287 1.240 1.957 1.320 1.266 0
2.201 2.798 0.417 2.059 2.759 0.422 0
2.429 1.166 0.430 2.289 1.137 0.458 0
2.120 1.851 1.023 1.931 1.766 1.011 0
1.527 1.358 1.243 1.378 1.325 1.160 0
1.906 1.502 0.244 1.982 1.410 0.224 0
2.442 2.531 0.631 2.439 2.580 0.632 0
1.244 1.862 1.557 1.314 1.739 1.579 0
1.460 2.717 1.037 1.530 2.809 1.083 0
2.366 2.282 0.812 2.552 2.455 0.838 0
1.450 1.492 0.703 1.317 1.431 0.726 0
2.172 2.611 0.980 2.193 2.458 0.944 0
2.056 2.613 0.050 1.852 2.623 0.045 0
1.149 1.005 1.074 1.257 0.966 1.103 0
1.714 1.663 0.558 1.678 1.560 0.571 0
2.125 1.384 1.174 2.225 1.316 1.216 0
1.315 1.113 0.040 1.190 1.106 0.043 0
1.572 2.925 1.523 1.435 3.073 1.561 0
1.630 2.459 1.146 1.601 2.288 1.044 0
1.747 2.095 1.477 1.574 2.271 1.528 0
1.695 2.568 0.665 1.860 2.740 0.635 0
1.544 1.827 1.503 1.448 1.887 1.453 0
2.347 2.670 0.694 2.406 2.774 0.693 0
1.776 1.873 0.138 1.935 1.939 0.132 0
2.422 1.684 1.127 2.524 1.660 1.062 0
1.613 1.497 0.971 1.611 1.618 0.888 0
1.855 1.294 0.353 1.891 1.203 0.387 0
2.445 2.107 0.527 2.304 2.133 0.480 0
1.478 2.638 0.286 1.512 2.467 0.291 0
1.164 2.494 1.019 1.105 2.507 1.033 0
2.460 2.205 0.589 2.425 2.234 0.591 0
1.241 2.346 0.130 1.236 2.470 0.126 0
2.127 2.790 0.248 2.294 2.848 0.241 0
2.404 1.881 0.165 2.424 2.024 0.180 0
1.362 1.575 0.835 1.306 1.583 0.911 0
1.800 1.069 1.052 1.931 1.125 1.074 0
2.466 2.102 1.235 2.268 2.148 1.263 0
2.162 1.507 0.985 2.074 1.621 0.890 0
1.938 1.514 1.245 1.855 1.366 1.201 0
1.347 2.732 0.797 1.416 2.927 0.867 0
1.922 2.667 1.366 1.904 2.595 1.367 0
2.443 1.899 1.553 2.217 2.064 1.703 0
1.193 2.130 1.090 1.133 2.296 1.119 0
2.302 1.051 1.300 2.279 1.076 1.324 0
1.122 2.019 1.084 1.127 1.859 0.979 0
2.114 2.846 0.327 2.112 2.636 0.300 0
1.622 1.337 0.649 1.759 1.455 0.652 0
2.335 2.609 1.437 2.151 2.656 1.554 0
1.841 1.698 0.021 1.914 1.699 0.022 0
1.896 2.746 1.096 2.037 2.922 1.199 0
1.699 1.812 1.565 1.765 1.845 1.531 0
1.659 1.419 1.279 1.569 1.536 1.162 0
2.018 2.877 1.055 2.055 3.150 1.155 0
1.235 1.653 0.318 1.118 1.715 0.344 0
1.505 2.249 0.238 1.528 2.450 0.245 0
1.125 2.595 1.110 1.208 2.378 1.091 0
1.499 1.095 0.560 1.553 1.018 0.603 0
1.354 2.308 0.993 1.342 2.311 0.935 0
1.338 2.736 1.171 1.374 2.939 1.219 0
1.666 1.632 0.421 1.779 1.720 0.432 0
2.388 1.263 0.188 2.163 1.181 0.200 0
2.374 2.879 0.566 2.252 2.910 0.518 0
2.438 1.046 0.788 2.199 1.084 0.827 0
2.432 2.163 0.108 2.478 1.962 0.098 0
2.310 1.967 1.053 2.351 2.122 0.985 0
1.936 2.438 0.965 2.127 2.546 0.902 0
1.253 1.342 0.740 1.213 1.319 0.754 0
1.211 2.150 0.331 1.315 2.187 0.320 0
1.112 1.518 0.087 1.179 1.605 0.079 0
2.109 1.009 0.192 2.143 1.089 0.197 0
1.921 2.814 0.021 2.027 2.886 0.021 0
1.688 2.140 1.413 1.756 2.080 1.388 0
1.568 1.428 0.058 1.526 1.384 0.056 0
1.968 1.093 0.077 1.889 1.014 0.081 0
1.197 2.933 1.043 1.137 2.823 1.131 0
1.193 2.063 0.661 1.077 2.247 0.665 0
2.049 2.998 1.185 1.942 3.195 1.154 0
2.186 1.085 1.508 2.323 1.124 1.436 0
1.570 2.314 1.228 1.630 2.350 1.126 0
2.386 1.579 0.246 2.264 1.425 0.233 0
1.910 2.546 0.975 2.045 2.734 0.902 0
1.770 1.760 0.990 1.750 1.821 1.075 0
1.110 1.970 0.381 1.147 2.043 0.345 0
2.130 1.859 0.780 2.120 1.929 0.723 0
1.523 1.759 0.479 1.378 1.816 0.519 0
1.664 1.594 0.594 1.574 1.742 0.565 0
1.880 2.058 0.658 2.030 1.957 0.624 0
1.574 2.319 0.508 1.687 2.413 0.532 0
2.355 1.348 1.357 2.456 1.256 1.240 0
2.424 1.597 0.026 2.403 1.663 0.027 0
1.729 1.079 0.435 1.669 1.104 0.402 0
1.260 2.370 0.013 1.255 2.539 0.013 0
2.473 1.274 1.068 2.533 1.189 1.075 0
1.803 2.425 1.295 1.712 2.483 1.354 0
2.152 1.350 0.915 2.244 1.250 0.914 0
2.358 2.400 1.058 2.508 2.462 1.086 0
2.430 1.445 0.141 2.529 1.379 0.146 0
1.297 2.938 1.266 1.255 3.152 1.253 0
2.205 1.273 1.001 2.392 1.218 1.051 0
1.890 2.469 0.716 2.034 2.249 0.716 0
1.349 1.560 0.224 1.224 1.578 0.234 0
2.326 2.317 0.599 2.424 2.209 0.583 0
1.487 1.379 1.134 1.511 1.423 1.146 0
2.315 1.280 0.759 2.513 1.257 0.783 0
2.166 1.680 1.090 2.254 1.573 1.068 0
2.388 2.573 0.297 2.393 2.827 0.315 0
2.067 1.927 0.679 1.990 2.072 0.709 0
1.192 1.844 0.220 1.204 1.691 0.228 0
2.369 2.795 0.418 2.438 2.701 0.420 0
2.451 1.491 0.005 2.556 1.595 0.005 0
2.476 1.323 0.080 2.310 1.324 0.076 0
2.412 2.095 1.210 2.590 2.018 1.312 0
2.339 2.313 1.311 2.234 2.377 1.266 0
1.403 1.559 0.397 1.347 1.625 0.364 0
1.256 1.466 1.514 1.260 1.539 1.550 0
2.236 1.549 1.520 2.410 1.656 1.455 0
1.434 1.998 0.052 1.502 2.061 0.053 0
1.558 2.043 0.122 1.540 1.957 0.111 0
1.963 1.944 0.018 1.974 1.869 0.019 0
1.458 1.636 0.178 1.594 1.496 0.181 0
2.099 1.486 1.210 1.917 1.546 1.171 0
1.959 1.892 1.534 1.861 2.002 1.405 0
2.384 1.456 0.963 2.243 1.416 0.960 0
1.441 2.996 0.988 1.567 3.264 1.074 0
1.387 2.691 0.006 1.514 2.744 0.005 0
1.230 1.857 1.315 1.196 1.797 1.390 0
2.217 2.386 0.642 2.238 2.319 0.660 0
1.148 2.311 0.888 1.096 2.146 0.967 0
2.418 1.202 0.705 2.191 1.294 0.653 0
1.536 2.546 1.553 1.677 2.329 1.658 0
1.873 1.597 0.747 1.947 1.706 0.743 0
1.351 2.737 1.121 1.360 2.492 1.190 0
2.248 1.885 0.133 2.343 1.774 0.122 0
2.026 1.567 1.010 2.152 1.711 1.066 0
1.302 1.838 0.527 1.377 1.965 0.487 0
2.093 2.275 0.078 2.095 2.354 0.075 0
2.142 1.481 0.811 2.215 1.555 0.753 0
1.162 1.661 0.955 1.051 1.777 1.021 0
1.792 1.905 0.913 1.804 1.903 0.870 0
1.841 2.809 0.626 1.940 2.996 0.684 0
1.799 2.003 0.668 1.715 1.971 0.720 0
2.072 2.110 0.310 2.191 1.957 0.327 0
1.461 2.327 1.564 1.500 2.158 1.530 0
1.512 1.690 1.125 1.521 1.845 1.035 0
1.995 2.674 0.011 2.173 2.919 0.010 0
1.951 1.579 0.717 1.766 1.553 0.764 0
2.050 1.317 0.496 1.897 1.320 0.467 0
1.920 2.668 0.608 1.976 2.651 0.598 0
1.332 2.160 1.265 1.426 2.059 1.194 0
2.369 1.571 0.095 2.170 1.435 0.095 0
1.605 1.725 0.342 1.560 1.568 0.311 0
1.595 1.429 1.137 1.734 1.358 1.228 0
2.365 1.437 0.859 2.538 1.522 0.802 0
2.038 2.797 0.738 1.946 2.578 0.768 0
1.234 1.834 0.044 1.129 1.793 0.042 0
2.095 1.877 0.929 2.004 1.891 0.865 0
2.462 2.257 0.523 2.376 2.155 0.486 0
1.955 1.457 1.313 2.089 1.520 1.356 0
1.450 1.174 1.403 1.589 1.063 1.287 0
1.305 1.648 1.032 1.357 1.803 1.099 0
2.335 2.335 1.052 2.224 2.390 0.958 0
2.110 2.860 1.116 1.969 2.944 1.206 0
2.433 1.968 0.916 2.667 2.057 0.857 0
1.485 2.964 0.574 1.471 2.937 0.610 0
1.728 2.530 0.331 1.774 2.693 0.312 0
2.486 2.970 0.995 2.238 2.822 1.042 0
1.794 1.493 0.073 1.945 1.539 0.067 0
1.409 1.513 0.557 1.349 1.417 0.553 0
1.172 1.361 0.950 1.154 1.386 1.015 0
2.366 1.932 0.110 2.343 1.843 0.100 0
2.348 2.780 1.317 2.289 2.655 1.231 0
1.326 2.318 0.132 1.447 2.340 0.123 0
2.176 2.053 1.476 1.996 2.219 1.551 0
2.482 2.442 0.976 2.331 2.397 0.931 0
1.697 1.453 0.989 1.673 1.343 0.961 0
2.491 2.771 0.173 2.539 2.720 0.160 0
1.304 2.064 1.127 1.261 1.868 1.084 0
1.699 1.654 1.398 1.747 1.763 1.390 0
1.777 1.784 0.213 1.690 1.695 0.208 0
2.397 1.273 0.243 2.494 1.350 0.244 0
2.210 2.337 0.248 2.211 2.456 0.268 0
1.295 1.602 0.873 1.201 1.547 0.895 0
2.211 1.559 0.419 2.140 1.524 0.438 0
2.354 1.556 0.791 2.568 1.695 0.786 0
1.696 2.662 1.177 1.799 2.465 1.130 0
1.349 1.088 0.107 1.339 1.041 0.117 0
2.347 1.673 0.332 2.513 1.657 0.362 0
1.659 1.913 0.934 1.631 2.102 0.997 0
2.073 1.457 0.190 2.016 1.595 0.184 0
1.810 2.667 0.900 1.708 2.676 0.956 0
1.174 2.527 0.640 1.231 2.566 0.591 0
2.073 2.140 0.384 1.998 2.304 0.350 0
2.482 1.919 0.481 2.541 1.916 0.476 0
2.254 1.511 1.151 2.172 1.385 1.177 0
1.768 1.887 0.883 1.931 1.762 0.904 0
1.411 1.830 1.118 1.443 1.991 1.072 0
2.065 2.120 0.462 2.196 2.142 0.442 0
2.382 1.103 1.336 2.540 1.009 1.395 0
2.070 1.821 0.044 1.870 1.907 0.040 0
1.521 1.308 0.539 1.611 1.390 0.579 0
1.458 2.986 0.202 1.395 2.905 0.188 0
1.585 1.852 1.337 1.516 1.940 1.224 0
2.092 1.525 1.291 2.081 1.569 1.286 0
2.315 2.029 0.216 2.364 1.852 0.208 0
1.444 2.640 0.143 1.588 2.429 0.135 0
1.608 1.675 1.107 1.675 1.514 1.216 0
2.114 1.727 1.508 2.172 1.736 1.540 0
2.155 2.832 0.554 2.125 2.676 0.591 0
1.603 2.131 0.438 1.588 2.302 0.400 0
1.562 2.453 1.497 1.703 2.454 1.486 0
1.787 1.874 0.755 1.894 1.968 0.762 0
1.154 2.715 0.847 1.062 2.615 0.817 0
1.779 2.406 0.162 1.627 2.235 0.178 0
1.508 2.799 0.621 1.633 3.059 0.593 0
2.150 1.642 0.389 2.268 1.666 0.368 0
2.210 1.055 1.316 2.186 1.009 1.367 0
2.345 1.841 1.175 2.451 1.704 1.183 0
2.261 2.026 0.445 2.361 2.181 0.477 0
1.962 1.783 1.402 1.960 1.806 1.468 0
2.253 2.440 1.301 2.360 2.285 1.235 0
1.673 1.872 0.280 1.554 1.860 0.293 0
1.323 2.576 0.300 1.360 2.521 0.299 0
2.054 1.533 0.403 2.117 1.522 0.398 0
1.117 2.314 0.344 1.034 2.435 0.315 0
1.816 1.579 0.930 1.914 1.659 1.002 0
2.420 1.279 0.798 2.632 1.185 0.835 0
1.869 2.889 0.459 1.993 2.653 0.499 0
2.184 2.231 1.503 2.230 2.067 1.363 0
1.668 2.932 1.535 1.707 2.986 1.607 0
1.572 2.935 0.869 1.691 3.162 0.841 0
2.291 2.595 1.382 2.332 2.400 1.393 0
1.142 2.253 0.930 1.050 2.056 0.870 0
2.196 2.035 0.217 2.357 1.899 0.231 0
1.501 2.167 0.758 1.416 2.327 0.730 0
1.645 2.024 0.439 1.672 2.015 0.431 0
2.096 2.596 1.348 2.117 2.448 1.455 0
2.418 1.187 0.182 2.573 1.163 0.198 0
1.291 1.846 1.341 1.194 1.925 1.466 0
2.254 2.614 1.553 2.305 2.781 1.686 0
1.958 1.339 0.126 2.019 1.363 0.119 0
1.165 1.940 0.387 1.268 2.052 0.405 0
1.931 1.389 0.214 1.945 1.385 0.201 0
1.828 1.083 1.124 1.875 1.085 1.062 0
1.747 2.013 0.572 1.618 2.082 0.563 0
2.080 1.343 0.014 1.953 1.322 0.015 0
2.132 2.643 0.753 1.971 2.775 0.775 0
1.216 2.267 1.508 1.212 2.350 1.541 0
2.475 1.955 0.815 2.376 1.980 0.845 0
2.005 1.622 1.215 2.019 1.580 1.218 0
1.444 1.225 0.983 1.479 1.330 0.921 0
1.326 2.440 1.403 1.448 2.458 1.327 0
1.909 1.525 0.199 1.905 1.531 0.192 0
2.013 1.811 1.122 1.900 1.838 1.189 0
1.472 1.649 0.986 1.415 1.488 1.052 0
2.052 2.082 0.097 1.961 2.104 0.091 0
1.216 1.364 0.230 1.144 1.323 0.224 0
1.912 2.077 1.244 1.752 1.990 1.358 0
2.153 1.192 0.537 2.150 1.149 0.521 0
1.923 1.408 0.428 2.019 1.334 0.459 0
1.541 2.019 1.230 1.451 1.967 1.301 0
1.268 1.725 0.793 1.153 1.729 0.850 0
2.082 2.606 0.169 2.110 2.795 0.166 0
2.335 2.831 1.150 2.228 3.035 1.220 0
1.984 1.069 0.220 1.946 0.970 0.214 0
1.738 1.174 0.816 1.887 1.171 0.792 0
1.729 1.149 0.174 1.843 1.226 0.168 0
1.220 1.506 1.472 1.246 1.429 1.414 0
2.095 2.693 0.502 1.936 2.895 0.546 0
1.560 2.851 0.919 1.408 2.750 0.842 0
1.209 1.964 0.527 1.232 1.989 0.483 0
2.195 1.222 0.331 2.240 1.128 0.343 0
1.885 1.470 1.062 1.855 1.547 0.975 0
1.975 2.994 1.259 2.157 3.091 1.248 0
1.121 1.446 0.536 1.010 1.314 0.494 0
1.505 2.544 1.111 1.395 2.771 1.154 0
1.190 2.476 1.370 1.275 2.521 1.313 0
1.943 1.787 1.221 1.829 1.802 1.165 0
